id_piece,type_piece,nom,prenoms,date_naissance,sexe,code_commune_naissance,nom_mere
AN-000251,ACTE_NAISSANCE,TOSSOU,Aïcha,2020-10-02,F,1208,AHOYO Estelle
AN-000252,ACTE_NAISSANCE,SOSSOU,Gildas,2004-12-24,M,0208,CHABI Fatoumata
PP-000253,PASSEPORT,HOUNGBO,Gisèle,2001-02-24,F,1206,ASSOGBA Carine
PP-000254,PASSEPORT,TCHIBOZO,Justin Brice,1971-07-10,M,1005,OSSENI Fatoumata
PP-000255,PASSEPORT,AHOYO,Bernice Ayaba,1972-05-20,F,1105,YAROU Salamatou
AN-000256,ACTE_NAISSANCE,KOUKPAKI,Mariam,1999-10-17,F,1207,BIO Sènami
CC-000257,CARTE_CONSULAIRE,YAROU,Moussa,1977-07-09,M,1006,QUENUM Ayaba
AN-000258,ACTE_NAISSANCE,FASSINOU,Fatoumata,1998-12-05,F,1205,AHOUANSOU Aïcha
PP-000259,PASSEPORT,ADANDE,Gisèle,1976-05-07,F,1008,ADANDE Sènami
AN-000260,ACTE_NAISSANCE,SOSSOU,Ghislain,1986-11-11,M,0209,ALLADAYE Espérance
AN-000261,ACTE_NAISSANCE,BONI,Romaric,2003-04-30,M,1206,ALLADAYE Ayaba
AN-000262,ACTE_NAISSANCE,HOUNSOU,Prudence,1963-01-31,F,1103,IDRISSOU Judith
AN-000263,ACTE_NAISSANCE,CHABI,Rodrigue,1999-07-16,M,0704,ALLADAYE Espérance
AN-000264,ACTE_NAISSANCE,KOUKPAKI,Codjo Mahougnon,1998-02-14,M,1203,HOUESSOU Aïcha
AN-000265,ACTE_NAISSANCE,ZINSOU,Ghislain Fabrice,1984-04-24,M,0504,TOGBE Salamatou
AN-000266,ACTE_NAISSANCE,IDRISSOU,Arnaud,2000-03-14,M,1206,KPADONOU Rachidatou
AN-000267,ACTE_NAISSANCE,GBAGUIDI,Bienvenu,1994-03-28,M,0205,HOUNSOU Prudence
AN-000268,ACTE_NAISSANCE,IDRISSOU,Nadège,2016-09-08,F,0601,ADJOVI Rachidatou
CC-000269,CARTE_CONSULAIRE,TOGBE,Rachidatou Flore,1998-09-11,F,0801,ADJOVI Carine
AN-000270,ACTE_NAISSANCE,HOUNSOU,Rosine,1997-04-01,F,0605,SOSSOU Espérance
AN-000271,ACTE_NAISSANCE,BIO,Fidèle,2012-05-25,M,0401,DANSOU Prudence
AN-000272,ACTE_NAISSANCE,KPADONOU,Espérance,2004-04-23,F,0301,CHABI Rachidatou
AN-000273,ACTE_NAISSANCE,GBAGUIDI,Fabrice,1965-06-22,M,0405,FASSINOU Aïcha
PP-000274,PASSEPORT,NOUATIN,Carine,1957-12-03,F,1207,TOSSOU Ayaba
PP-000275,PASSEPORT,AMOUSSOU,Mariam Flore,2018-11-07,F,0902,BIO Sèmèvo
PP-000276,PASSEPORT,GBAGUIDI,Mahougnon Justin,1973-10-04,M,1003,ASSOGBA Sylvie
CC-000277,CARTE_CONSULAIRE,AHOUANSOU,Ayaba,1985-04-29,F,1003,AGBODJAN Espérance
AN-000278,ACTE_NAISSANCE,TOSSOU,Mahougnon Bienvenu,2009-03-10,M,0904,BIO Estelle
AN-000279,ACTE_NAISSANCE,SOSSOU,Fatoumata,1988-03-11,F,0503,ASSOGBA Estelle
AN-000280,ACTE_NAISSANCE,SOULEY,Espérance,1991-07-19,F,0206,DANSOU Gisèle
AN-000281,ACTE_NAISSANCE,AHOYO,Brice Bienvenu,1954-09-29,M,0308,KPADONOU Rachidatou
AN-000282,ACTE_NAISSANCE,SAGBO,Sènami,1978-03-17,F,0209,FASSINOU Carine
AN-000283,ACTE_NAISSANCE,KIKI,Chimène,2004-12-17,F,0408,KOUKPAKI Ayaba
PP-000284,PASSEPORT,ALLADAYE,Fatoumata Rosine,1975-07-24,F,0104,AHOUANSOU Bernice
PP-000285,PASSEPORT,ZANNOU,Bienvenu,1967-11-10,M,0301,ASSOGBA Fatoumata
CC-000286,CARTE_CONSULAIRE,AGBODJAN,Sènami,1987-03-28,F,0203,ALLADAYE Chimène
AN-000287,ACTE_NAISSANCE,TOSSOU,Gildas,1972-06-15,M,0906,MENSAH Rosine
AN-000288,ACTE_NAISSANCE,GBAGUIDI,Sylvie Bernice,1958-09-13,F,1101,OSSENI Carine
CC-000289,CARTE_CONSULAIRE,ASSOGBA,Koffi Gildas,2010-02-28,M,0106,KOUKPAKI Sènami
CC-000290,CARTE_CONSULAIRE,LOKONON,Justin Ulrich,1993-01-05,M,0902,TCHIBOZO Prudence
AN-000291,ACTE_NAISSANCE,ADJOVI,Yves,2015-12-06,M,0906,KPADONOU Bernice
AN-000292,ACTE_NAISSANCE,AGOSSOU,Moussa Rodrigue,1959-07-18,M,0801,HOUNGBO Gisèle
PP-000293,PASSEPORT,AGOSSOU,Rodrigue,2017-10-02,M,1002,GBAGUIDI Rosine
AN-000294,ACTE_NAISSANCE,ADANDE,Codjo,1991-07-10,M,1209,HOUNKPATIN Rosine
AN-000295,ACTE_NAISSANCE,ADJOVI,Mariam,1993-01-27,F,1101,SOULEY Espérance
AN-000296,ACTE_NAISSANCE,AKPOVI,Yves Fidèle,2003-03-29,M,0103,HOUESSOU Estelle
AN-000297,ACTE_NAISSANCE,KPADONOU,Romaric,1990-08-25,M,1203,AGBODJAN Sèmèvo
AN-000298,ACTE_NAISSANCE,SAGBO,Chimène,2002-04-02,F,0403,IDRISSOU Sènami
AN-000299,ACTE_NAISSANCE,SOSSOU,Estelle,1955-06-09,F,1009,QUENUM Aïcha
AN-000300,ACTE_NAISSANCE,ADANDE,Fatoumata,1989-07-31,F,0207,GLELE Sylvie
AN-000301,ACTE_NAISSANCE,SOSSOU,Rachid Koffi,2005-10-03,M,0204,CODJIA Sylvie
AN-000302,ACTE_NAISSANCE,ZANNOU,Espérance Fatoumata,1944-01-27,F,0202,OSSENI Salamatou
CC-000303,CARTE_CONSULAIRE,HOUNSOU,Arnaud,1971-08-06,M,1005,ALLADAYE Fatoumata
CC-000304,CARTE_CONSULAIRE,MENSAH,Rachid,1948-01-12,M,0902,IDRISSOU Fatoumata
AN-000305,ACTE_NAISSANCE,MENSAH,Gildas Ulrich,1988-02-28,M,1009,VODOUNON Espérance
AN-000306,ACTE_NAISSANCE,TOGBE,Mariam,1947-09-21,F,0102,AGOSSOU Bernice
AN-000307,ACTE_NAISSANCE,TOSSOU,Sylvie,1949-12-15,F,0104,AHOYO Prudence
PP-000308,PASSEPORT,SOSSOU,Sènami,2017-02-24,F,0304,DANSOU Sèmèvo
AN-000309,ACTE_NAISSANCE,SOULEY,Ayaba,1972-11-05,F,0307,FASSINOU Bernice
CC-000310,CARTE_CONSULAIRE,NOUATIN,Justin,1987-03-05,M,1205,TCHIBOZO Sènami
PP-000311,PASSEPORT,LOKONON,Prudence,1997-06-10,F,1105,ZANNOU Fatoumata
AN-000312,ACTE_NAISSANCE,TOSSOU,Carine Gisèle,1999-05-16,F,0801,HOUNKPATIN Judith
AN-000313,ACTE_NAISSANCE,AHOYO,Fabrice,1984-07-16,M,1202,BONI Estelle
AN-000314,ACTE_NAISSANCE,OSSENI,Sèmèvo,1947-11-13,F,0205,HOUESSOU Sènami
AN-000315,ACTE_NAISSANCE,KIKI,Salamatou Nadège,1984-03-06,F,1004,AKPOVI Fatoumata
AN-000316,ACTE_NAISSANCE,YAROU,Bienvenu,1978-03-25,M,0904,AGOSSOU Rosine
PP-000317,PASSEPORT,TCHIBOZO,Sènami,1999-09-30,F,0302,MENSAH Sèmèvo
AN-000318,ACTE_NAISSANCE,ZINSOU,Fidèle,2012-06-21,M,0301,HOUNGBO Nadège
AN-000319,ACTE_NAISSANCE,ADANDE,Rachid,2009-05-30,M,1102,ZANNOU Sèmèvo
AN-000320,ACTE_NAISSANCE,ZANNOU,Estelle,1990-10-29,F,0307,GBAGUIDI Rosine
AN-000321,ACTE_NAISSANCE,ZINSOU,Sèmèvo,1974-10-11,F,0305,ZANNOU Salamatou
CC-000322,CARTE_CONSULAIRE,SOSSOU,Fidèle,1989-03-30,M,0703,NOUATIN Judith
PP-000323,PASSEPORT,KOUKPAKI,Yves,1973-03-01,M,0102,AHOYO Fatoumata
CC-000324,CARTE_CONSULAIRE,HOUNKPATIN,Rachid Comlan,1961-02-20,M,1207,QUENUM Bernice
AN-000325,ACTE_NAISSANCE,AHOYO,Rosine Sèmèvo,1991-08-07,F,0604,DOSSOU Fatoumata
AN-000326,ACTE_NAISSANCE,YAROU,Chimène,2004-02-19,F,1203,TOGBE Flore
CC-000327,CARTE_CONSULAIRE,KOUKPAKI,Ibrahim,1998-12-06,M,0605,AHOUANSOU Judith
AN-000328,ACTE_NAISSANCE,AKPOVI,Brice,1972-03-25,M,0206,KPADONOU Sèmèvo
AN-000329,ACTE_NAISSANCE,CHABI,Arnaud,1994-01-28,M,1201,YAROU Sènami
AN-000330,ACTE_NAISSANCE,OSSENI,Chimène,1947-02-21,F,1007,CHABI Rosine
AN-000331,ACTE_NAISSANCE,BIO,Ayaba,2010-11-19,F,0503,CHABI Gisèle
AN-000332,ACTE_NAISSANCE,ALLADAYE,Bernice,1968-07-27,F,1203,AKPOVI Flore
AN-000333,ACTE_NAISSANCE,AKPOVI,Carine,1999-05-13,F,0402,DOSSOU Prudence
AN-000334,ACTE_NAISSANCE,HOUNSOU,Fatoumata,2011-08-12,F,1001,BIO Nadège
AN-000335,ACTE_NAISSANCE,GLELE,Ghislain,2007-08-17,M,1008,HOUNGBO Chimène
AN-000336,ACTE_NAISSANCE,AHOUANSOU,Espérance Aïcha,2009-10-14,F,1209,ZANNOU Sèmèvo
AN-000337,ACTE_NAISSANCE,ADANDE,Bernice Aïcha,1945-03-08,F,0702,VODOUNON Prudence
AN-000338,ACTE_NAISSANCE,ADANDE,Gildas,1982-05-07,M,0901,KOUKPAKI Prudence
CC-000339,CARTE_CONSULAIRE,BONI,Judith,1948-07-22,F,1103,CODJIA Mariam
AN-000340,ACTE_NAISSANCE,KIKI,Mahougnon,1953-11-09,M,0401,SOULEY Rachidatou
PP-000341,PASSEPORT,ALLADAYE,Flore Nadège,1975-08-08,F,0606,DANSOU Judith
AN-000342,ACTE_NAISSANCE,ASSOGBA,Carine,2015-06-23,F,1101,AMOUSSOU Carine
CC-000343,CARTE_CONSULAIRE,YAROU,Rosine,1985-02-22,F,0703,AGOSSOU Sènami
AN-000344,ACTE_NAISSANCE,GBAGUIDI,Bienvenu,1993-10-04,M,0606,HOUNKPATIN Sènami
AN-000345,ACTE_NAISSANCE,DANSOU,Rachidatou Prudence,1951-09-17,F,0501,CHABI Ayaba
AN-000346,ACTE_NAISSANCE,ADANDE,Rachid,2005-10-01,M,0502,HOUNSOU Espérance
PP-000347,PASSEPORT,VODOUNON,Sylvie,2012-11-07,F,0703,LOKONON Mariam
AN-000348,ACTE_NAISSANCE,SAGBO,Ayaba Gisèle,1995-12-04,F,0601,AHOYO Flore
PP-000349,PASSEPORT,VODOUNON,Gisèle,2001-12-16,F,0601,AGBODJAN Espérance
AN-000350,ACTE_NAISSANCE,KOUKPAKI,Estelle,1990-03-06,F,0307,YAROU Carine
AN-000351,ACTE_NAISSANCE,ADANDE,Salamatou,1982-09-23,F,0105,HOUNGBO Flore
AN-000352,ACTE_NAISSANCE,QUENUM,Arnaud,1970-10-30,M,1004,QUENUM Rachidatou
AN-000353,ACTE_NAISSANCE,KPADONOU,Aïcha,2017-04-13,F,0903,IDRISSOU Espérance
AN-000354,ACTE_NAISSANCE,AMOUSSOU,Ghislain Ulrich,1947-10-12,M,0703,VODOUNON Carine
PP-000355,PASSEPORT,YAROU,Mahougnon Moussa,1984-11-08,M,1007,YAROU Mariam
CC-000356,CARTE_CONSULAIRE,AGOSSOU,Ibrahim,1949-04-23,M,1201,KPADONOU Sènami
PP-000357,PASSEPORT,ADJOVI,Codjo Rodrigue,1980-07-28,M,0307,SOULEY Aïcha
AN-000358,ACTE_NAISSANCE,NOUATIN,Fabrice Ghislain,1972-06-09,M,0601,CHABI Bernice
PP-000359,PASSEPORT,AKPOVI,Estelle Carine,1996-09-21,F,0301,HOUNKPATIN Sèmèvo
AN-000360,ACTE_NAISSANCE,TOSSOU,Aïcha,1957-09-11,F,0903,HOUNGBO Estelle
AN-000361,ACTE_NAISSANCE,ADANDE,Ayaba,2007-01-25,F,0203,CHABI Flore
AN-000362,ACTE_NAISSANCE,KIKI,Rosine Salamatou,2008-10-11,F,1002,HOUNSOU Mariam
AN-000363,ACTE_NAISSANCE,KPADONOU,Comlan,1977-03-16,M,0901,TOSSOU Ayaba
AN-000364,ACTE_NAISSANCE,HOUESSOU,Moussa,1970-02-15,M,0503,VODOUNON Estelle
AN-000365,ACTE_NAISSANCE,ADJOVI,Rachidatou,1994-01-25,F,0304,TOGBE Carine
PP-000366,PASSEPORT,ZINSOU,Sylvie,1984-07-13,F,0209,TOGBE Flore
AN-000367,ACTE_NAISSANCE,HOUNSOU,Yves,1968-06-23,M,0402,SAGBO Sèmèvo
PP-000368,PASSEPORT,ZANNOU,Justin,1963-12-27,M,1205,DOSSOU Estelle
CC-000369,CARTE_CONSULAIRE,ADJOVI,Brice,1990-12-03,M,0208,YAROU Estelle
CC-000370,CARTE_CONSULAIRE,TCHIBOZO,Carine Salamatou,1955-09-25,F,1208,ZINSOU Rachidatou
AN-000371,ACTE_NAISSANCE,BIO,Aïcha,1978-12-11,F,1207,TOGBE Judith
AN-000372,ACTE_NAISSANCE,SOSSOU,Romaric Moussa,1981-07-31,M,0901,NOUATIN Estelle
AN-000373,ACTE_NAISSANCE,ZINSOU,Romaric Fabrice,1978-07-29,M,0304,ALLADAYE Aïcha
AN-000374,ACTE_NAISSANCE,AGOSSOU,Brice,2014-11-27,M,0801,ZANNOU Judith
CC-000375,CARTE_CONSULAIRE,YAROU,Koffi,1975-02-13,M,0408,ALLADAYE Sènami
AN-000376,ACTE_NAISSANCE,KIKI,Chimène Espérance,2000-12-05,F,1104,TCHIBOZO Salamatou
CC-000377,CARTE_CONSULAIRE,ZANNOU,Moussa,1967-10-02,M,0605,KOUKPAKI Sèmèvo
AN-000378,ACTE_NAISSANCE,BONI,Bernice Espérance,1996-08-29,F,1102,ALLADAYE Ayaba
PP-000379,PASSEPORT,TCHIBOZO,Codjo Romaric,1989-07-22,M,0306,HOUNKPATIN Fatoumata
AN-000380,ACTE_NAISSANCE,MENSAH,Brice,1977-02-10,M,1105,ZANNOU Sylvie
CC-000381,CARTE_CONSULAIRE,MENSAH,Fabrice,1985-11-23,M,0703,AMOUSSOU Salamatou
AN-000382,ACTE_NAISSANCE,SOULEY,Mariam Ayaba,2002-01-30,F,1209,QUENUM Nadège
AN-000383,ACTE_NAISSANCE,HOUNKPATIN,Ulrich,1971-08-03,M,1204,LOKONON Espérance
AN-000384,ACTE_NAISSANCE,LOKONON,Serge,2017-01-08,M,0207,AGBODJAN Ayaba
AN-000385,ACTE_NAISSANCE,TOSSOU,Carine Sènami,1986-05-06,F,0105,AKPOVI Mariam
AN-000386,ACTE_NAISSANCE,FASSINOU,Ayaba,2004-03-09,F,0101,BIO Ayaba
AN-000387,ACTE_NAISSANCE,SAGBO,Sèmèvo,2003-10-16,F,1007,ADJOVI Nadège
AN-000388,ACTE_NAISSANCE,FASSINOU,Espérance Nadège,2007-04-29,F,0204,HOUNKPATIN Prudence
AN-000389,ACTE_NAISSANCE,HOUESSOU,Bernice,1959-01-29,F,0205,YAROU Judith
AN-000390,ACTE_NAISSANCE,YAROU,Mariam,1970-10-14,F,1208,SOSSOU Rachidatou
AN-000391,ACTE_NAISSANCE,YAROU,Justin,2018-04-14,M,0506,AHOUANSOU Ayaba
AN-000392,ACTE_NAISSANCE,DANSOU,Bienvenu Rachid,2009-10-09,M,0101,MENSAH Bernice
AN-000393,ACTE_NAISSANCE,SOULEY,Bienvenu,1989-07-26,M,0402,AHOYO Aïcha
PP-000394,PASSEPORT,HOUNSOU,Espérance,1966-03-03,F,1004,YAROU Rosine
AN-000395,ACTE_NAISSANCE,TOSSOU,Justin,1966-10-25,M,0901,BONI Fatoumata
AN-000396,ACTE_NAISSANCE,IDRISSOU,Ibrahim,1997-01-19,M,0606,HOUESSOU Rosine
PP-000397,PASSEPORT,BIO,Ibrahim,1963-10-25,M,0404,SOULEY Prudence
AN-000398,ACTE_NAISSANCE,YAROU,Ayaba,2008-07-29,F,0604,CODJIA Mariam
AN-000399,ACTE_NAISSANCE,HOUNKPATIN,Judith,2003-09-18,F,0701,GLELE Estelle
AN-000400,ACTE_NAISSANCE,HOUESSOU,Salamatou Carine,1975-12-27,F,0801,TOGBE Carine
PP-000401,PASSEPORT,ADANDE,Serge,1965-02-19,M,0305,CHABI Sylvie
AN-000402,ACTE_NAISSANCE,DOSSOU,Sènami Aïcha,1979-09-26,F,0303,QUENUM Bernice
PP-000403,PASSEPORT,HOUESSOU,Espérance,1987-02-12,F,0204,SAGBO Fatoumata
AN-000404,ACTE_NAISSANCE,NOUATIN,Moussa Fabrice,1971-10-03,M,1202,DANSOU Mariam
PP-000405,PASSEPORT,HOUNSOU,Ibrahim Arnaud,2005-05-25,M,0204,HOUNGBO Ayaba
AN-000406,ACTE_NAISSANCE,BIO,Comlan,2001-12-25,M,0901,KOUKPAKI Prudence
AN-000407,ACTE_NAISSANCE,MENSAH,Serge Fabrice,1974-09-15,M,1203,TOGBE Sylvie
PP-000408,PASSEPORT,TOGBE,Ayaba,1954-09-22,F,0902,TCHIBOZO Prudence
AN-000409,ACTE_NAISSANCE,BONI,Prudence,2003-03-09,F,1008,ZANNOU Espérance
AN-000410,ACTE_NAISSANCE,LOKONON,Chimène,2003-03-06,F,0402,TCHIBOZO Fatoumata
AN-000411,ACTE_NAISSANCE,CODJIA,Carine,1966-02-02,F,1009,TCHIBOZO Rachidatou
AN-000412,ACTE_NAISSANCE,ZANNOU,Rachid,1995-09-18,M,0102,ZANNOU Judith
AN-000413,ACTE_NAISSANCE,HOUESSOU,Salamatou,1984-12-20,F,0406,HOUNSOU Prudence
AN-000414,ACTE_NAISSANCE,QUENUM,Ghislain Moussa,2002-01-03,M,1104,ZANNOU Prudence
AN-000415,ACTE_NAISSANCE,KPADONOU,Fatoumata,2007-03-08,F,0302,DANSOU Chimène
CC-000416,CARTE_CONSULAIRE,ZINSOU,Judith,1992-07-14,F,0902,HOUNKPATIN Judith
AN-000417,ACTE_NAISSANCE,HOUESSOU,Judith,1985-12-13,F,0506,KIKI Rachidatou
CC-000418,CARTE_CONSULAIRE,GLELE,Yves,1997-07-28,M,0403,CHABI Rosine
AN-000419,ACTE_NAISSANCE,FASSINOU,Moussa,1995-06-03,M,0904,AMOUSSOU Rachidatou
AN-000420,ACTE_NAISSANCE,HOUNKPATIN,Fatoumata,1975-06-12,F,0408,CODJIA Mariam
AN-000421,ACTE_NAISSANCE,AGOSSOU,Aïcha,1955-07-29,F,0106,BONI Chimène
PP-000422,PASSEPORT,SAGBO,Comlan Ibrahim,1986-09-17,M,1101,ASSOGBA Fatoumata
AN-000423,ACTE_NAISSANCE,KIKI,Fabrice,2009-01-28,M,1102,DANSOU Rosine
AN-000424,ACTE_NAISSANCE,KOUKPAKI,Mariam,2008-10-28,F,0408,YAROU Nadège
AN-000425,ACTE_NAISSANCE,AGBODJAN,Flore,1964-10-13,F,0307,SOSSOU Mariam
PP-000426,PASSEPORT,KOUKPAKI,Gildas Codjo,1990-05-25,M,1002,CHABI Aïcha
PP-000427,PASSEPORT,HOUNKPATIN,Sèmèvo,1981-11-20,F,0504,KIKI Carine
AN-000428,ACTE_NAISSANCE,ADJOVI,Gildas Ghislain,1991-02-11,M,1202,TCHIBOZO Salamatou
PP-000429,PASSEPORT,HOUNKPATIN,Brice,1988-06-05,M,0702,AMOUSSOU Sèmèvo
PP-000430,PASSEPORT,AHOUANSOU,Gildas,2015-01-10,M,0906,TCHIBOZO Judith
AN-000431,ACTE_NAISSANCE,DANSOU,Sèmèvo,2011-02-15,F,0202,IDRISSOU Judith
AN-000432,ACTE_NAISSANCE,LOKONON,Prudence Mariam,2014-01-02,F,0302,BONI Judith
AN-000433,ACTE_NAISSANCE,AHOYO,Mariam Sèmèvo,1988-06-19,F,0408,VODOUNON Aïcha
AN-000434,ACTE_NAISSANCE,ASSOGBA,Fatoumata Gisèle,1999-08-19,F,0504,KPADONOU Mariam
AN-000435,ACTE_NAISSANCE,ADANDE,Ibrahim,1978-07-08,M,0601,DANSOU Fatoumata
PP-000436,PASSEPORT,ALLADAYE,Gisèle Aïcha,1941-10-31,F,0208,CHABI Mariam
AN-000437,ACTE_NAISSANCE,ZANNOU,Salamatou,1984-02-05,F,0601,VODOUNON Mariam
PP-000438,PASSEPORT,ALLADAYE,Yves,1967-10-31,M,0404,AKPOVI Gisèle
AN-000439,ACTE_NAISSANCE,HOUNSOU,Koffi,1984-12-24,M,0703,TOGBE Flore
CC-000440,CARTE_CONSULAIRE,YAROU,Carine,1984-07-01,F,0203,KOUKPAKI Ayaba
PP-000441,PASSEPORT,IDRISSOU,Rachid,1996-01-30,M,1204,VODOUNON Flore
AN-000442,ACTE_NAISSANCE,DOSSOU,Sèmèvo Rosine,1993-03-24,F,1008,CHABI Prudence
AN-000443,ACTE_NAISSANCE,HOUNSOU,Gisèle Estelle,1967-03-18,F,0305,DOSSOU Rachidatou
AN-000444,ACTE_NAISSANCE,KPADONOU,Ayaba,2005-12-09,F,0603,TCHIBOZO Bernice
AN-000445,ACTE_NAISSANCE,ZINSOU,Comlan,1956-01-14,M,0606,ADANDE Espérance
CC-000446,CARTE_CONSULAIRE,ZANNOU,Nadège Rosine,1968-01-05,F,0301,AMOUSSOU Mariam
AN-000447,ACTE_NAISSANCE,FASSINOU,Mariam,1990-03-24,F,0105,GLELE Nadège
AN-000448,ACTE_NAISSANCE,ASSOGBA,Prudence,1982-02-11,F,1102,QUENUM Chimène
AN-000449,ACTE_NAISSANCE,VODOUNON,Rachid,1977-09-16,M,1003,KPADONOU Sènami
AN-000450,ACTE_NAISSANCE,HOUNKPATIN,Espérance Mariam,1987-12-11,F,0301,AGOSSOU Estelle
PP-000451,PASSEPORT,ZANNOU,Codjo,1993-07-26,M,0407,LOKONON Nadège
AN-000452,ACTE_NAISSANCE,AGBODJAN,Chimène,1982-11-13,F,1207,HOUNSOU Ayaba
AN-000453,ACTE_NAISSANCE,DOSSOU,Brice,2005-05-11,M,1002,KPADONOU Sèmèvo
AN-000454,ACTE_NAISSANCE,KIKI,Espérance,2000-02-12,F,0204,AGBODJAN Prudence
CC-000455,CARTE_CONSULAIRE,ADJOVI,Rodrigue Ulrich,2016-01-07,M,1103,TOSSOU Judith
PP-000456,PASSEPORT,ZANNOU,Fidèle,2010-10-05,M,1206,QUENUM Nadège
AN-000457,ACTE_NAISSANCE,CHABI,Comlan,2007-04-07,M,0304,CODJIA Fatoumata
AN-000458,ACTE_NAISSANCE,ADJOVI,Rachidatou,1976-05-22,F,0603,SOULEY Nadège
PP-000459,PASSEPORT,HOUNGBO,Ulrich,1963-05-22,M,1104,ASSOGBA Prudence
AN-000460,ACTE_NAISSANCE,SOSSOU,Moussa,1994-03-07,M,0701,AKPOVI Estelle
CC-000461,CARTE_CONSULAIRE,CODJIA,Justin Serge,1976-01-22,M,1205,FASSINOU Fatoumata
PP-000462,PASSEPORT,DOSSOU,Ibrahim,2013-12-09,M,0903,IDRISSOU Mariam
AN-000463,ACTE_NAISSANCE,CODJIA,Bienvenu,2003-03-16,M,0502,CODJIA Espérance
PP-000464,PASSEPORT,ZINSOU,Justin,2005-05-11,M,0401,QUENUM Bernice
AN-000465,ACTE_NAISSANCE,ALLADAYE,Mahougnon,1994-11-03,M,0303,ZANNOU Rosine
AN-000466,ACTE_NAISSANCE,KPADONOU,Judith,1989-11-20,F,0906,QUENUM Espérance
AN-000467,ACTE_NAISSANCE,FASSINOU,Ghislain Yves,2003-01-24,M,1005,AHOUANSOU Gisèle
AN-000468,ACTE_NAISSANCE,ZINSOU,Romaric,1992-12-21,M,0604,QUENUM Ayaba
AN-000469,ACTE_NAISSANCE,TCHIBOZO,Sènami Rachidatou,1976-11-15,F,0401,BIO Salamatou
AN-000470,ACTE_NAISSANCE,TOSSOU,Flore Estelle,2005-12-03,F,0904,HOUESSOU Judith
AN-000471,ACTE_NAISSANCE,IDRISSOU,Gisèle,1949-11-14,F,0203,GBAGUIDI Rosine
AN-000472,ACTE_NAISSANCE,ZANNOU,Gildas,2000-12-01,M,1102,HOUNKPATIN Sylvie
AN-000473,ACTE_NAISSANCE,MENSAH,Ibrahim Brice,2005-10-19,M,0503,AGBODJAN Judith
AN-000474,ACTE_NAISSANCE,KIKI,Sylvie,1969-04-25,F,0404,FASSINOU Rosine
AN-000475,ACTE_NAISSANCE,BONI,Ghislain,1974-09-15,M,0906,HOUNSOU Bernice
AN-000476,ACTE_NAISSANCE,KOUKPAKI,Comlan,1998-12-11,M,1001,ZANNOU Carine
CC-000477,CARTE_CONSULAIRE,LOKONON,Judith,2013-11-28,F,0404,SOULEY Fatoumata
AN-000478,ACTE_NAISSANCE,IDRISSOU,Estelle,2009-08-22,F,0801,DANSOU Sènami
AN-000479,ACTE_NAISSANCE,SOSSOU,Prudence,1998-11-26,F,0101,AHOUANSOU Rachidatou
AN-000480,ACTE_NAISSANCE,KOUKPAKI,Aïcha Rachidatou,1992-01-09,F,0406,SOSSOU Sèmèvo
AN-000481,ACTE_NAISSANCE,ZINSOU,Serge,2003-12-14,M,0103,BIO Judith
AN-000482,ACTE_NAISSANCE,HOUNGBO,Rosine Chimène,2000-09-09,F,0209,AMOUSSOU Sènami
AN-000483,ACTE_NAISSANCE,SOSSOU,Romaric,2007-02-28,M,0704,CHABI Chimène
AN-000484,ACTE_NAISSANCE,AGBODJAN,Aïcha,1951-08-15,F,0503,CODJIA Espérance
AN-000485,ACTE_NAISSANCE,AKPOVI,Aïcha,2013-02-27,F,0106,AGOSSOU Mariam
PP-000486,PASSEPORT,AHOUANSOU,Mariam,2005-04-18,F,0702,ADANDE Sylvie
AN-000487,ACTE_NAISSANCE,KIKI,Mahougnon,1982-03-07,M,0405,TOSSOU Chimène
AN-000488,ACTE_NAISSANCE,ASSOGBA,Flore,2011-01-08,F,1204,ZANNOU Sèmèvo
AN-000489,ACTE_NAISSANCE,ZINSOU,Fatoumata,2015-09-10,F,1002,AKPOVI Gisèle
AN-000490,ACTE_NAISSANCE,AGBODJAN,Fabrice,1998-01-07,M,1007,CODJIA Espérance
AN-000491,ACTE_NAISSANCE,DOSSOU,Fatoumata Sylvie,1971-08-19,F,1005,AHOYO Prudence
AN-000492,ACTE_NAISSANCE,GLELE,Gisèle,1980-08-25,F,0301,BIO Nadège
AN-000493,ACTE_NAISSANCE,AKPOVI,Carine,1976-09-08,F,0901,CHABI Salamatou
AN-000494,ACTE_NAISSANCE,NOUATIN,Yves Ulrich,1980-03-01,M,0206,BONI Rachidatou
AN-000495,ACTE_NAISSANCE,QUENUM,Ghislain,1966-07-06,M,0305,FASSINOU Bernice
PP-000496,PASSEPORT,HOUESSOU,Ulrich,1990-10-01,M,0606,HOUNGBO Chimène
AN-000497,ACTE_NAISSANCE,DOSSOU,Rodrigue Ulrich,1987-03-09,M,1203,FASSINOU Gisèle
AN-000498,ACTE_NAISSANCE,AHOYO,Sylvie,2004-11-22,F,0405,YAROU Flore
AN-000499,ACTE_NAISSANCE,BONI,Mariam,1991-06-20,F,1209,QUENUM Gisèle
AN-000500,ACTE_NAISSANCE,TOSSOU,Rachid Fidèle,2008-04-02,M,0201,AKPOVI Sèmèvo
CC-000501,CARTE_CONSULAIRE,FASSINOU,Judith Sènami,2003-05-25,F,0101,GLELE Aïcha
AN-000502,ACTE_NAISSANCE,ADJOVI,Serge,1984-07-22,M,0308,QUENUM Carine
